Price,Close,High,Low,Open,Volume
Ticker,GOOG,GOOG,GOOG,GOOG,GOOG
Date,,,,,
2004-08-19,2.4805288314819336,2.572490948053174,2.3722498936767993,2.472122773210547,897427216
2004-08-20,2.6775567531585693,2.6965918992497553,2.4844838896751833,2.4970913195361195,458857488
2004-08-23,2.704502820968628,2.8053653421692903,2.6958506534308047,2.737876447567055,366857939
2004-08-24,2.592515707015991,2.758889019816328,2.5603778335504033,2.749989796141945,306396159
2004-08-25,2.620450258255005,2.6698934124941425,2.5680412483570305,2.5947401020231093,184645512
2004-08-26,2.667667865753174,2.668656563132038,2.587323543282525,2.5944926641759385,142572401
2004-08-27,2.6241586208343506,2.6852205117297676,2.612786943160997,2.6723650778860244,124826132
2004-08-30,2.521812915802002,2.6078428451983524,2.521812915802002,2.6026506454500833,104429967
2004-08-31,2.530712366104126,2.563838699759072,2.5255211129509902,2.5289822639113657,98825037
2004-09-01,2.4783034324645996,2.5455450359281238,2.463964952750021,2.5388702631263973,183633734
2004-09-02,2.5094521045684814,2.530712651515803,2.445918466366716,2.4520991275849675,303810504
2004-09-03,2.472369909286499,2.515138293794879,2.455312865939944,2.4956087967671574,103538639
2004-09-07,2.5111825466156006,2.521565762493027,2.462481981902271,2.4970913605126936,117506800
2004-09-08,2.528982162475586,2.547028848022032,2.4844839169310973,2.49041633795841,100186120
2004-09-09,2.5292294025421143,2.539117323809105,2.4968444725854564,2.534667711910215,81620792
2004-09-10,2.6038870811462402,2.634294138915772,2.5042603239383383,2.511676737209856,174804764
2004-09-13,2.6575324535369873,2.6800287545633044,2.6318222938024483,2.63602485007955,157628624
2004-09-14,2.7561702728271484,2.768777702727512,2.639979634706813,2.656296218001919,217608605
2004-09-15,2.76877760887146,2.823906123963232,2.7242793651843815,2.7331795345379253,215279909
2004-09-16,2.8174784183502197,2.8627180706994904,2.7601256841437625,2.7771827265018643,186207345
2004-09-17,2.9044978618621826,2.9044978618621826,2.8070955416973185,2.8286031431990324,190350817
2004-09-20,2.950726270675659,3.0061018497481564,2.886698523597279,2.8911481356265614,213585582
2004-09-21,2.9131500720977783,2.976930762812638,2.904992252880745,2.9618508779234127,145262446
2004-09-22,2.9264988899230957,2.9583897083696775,2.887686952422269,2.902272725117842,152344894
2004-09-23,2.9868197441101074,3.0315650517271497,2.8928783334810833,2.93787188037765,171524515
2004-09-24,2.9623448848724365,3.067904066917511,2.9606147827805325,2.9897849051250365,183336625
2004-09-27,2.9235329627990723,2.988302107138377,2.912161286387829,2.9556698873355542,141994242
2004-09-28,3.1361355781555176,3.1494844137865585,2.971739658794908,2.998685569319819,340190355
2004-09-29,3.2404592037200928,3.3378605744054473,3.1205612980811956,3.132180267940597,613229953
2004-09-30,3.203871488571167,3.270618978872366,3.1890386603611853,3.211287902676158,276468402
2004-10-01,3.277540683746338,3.318577776207314,3.1865658563025323,3.233536552682283,303934969
2004-10-04,3.3388490676879883,3.3835946087023614,3.3133862034945794,3.3435469188029283,261693228
2004-10-05,3.4206764698028564,3.4246317329578724,3.2691359835260636,3.328961409378243,300887589
2004-10-06,3.3887863159179688,3.422654289174046,3.362087700239318,3.400405285012703,268900140
2004-10-07,3.432542324066162,3.458005423829014,3.3756837033923746,3.3848311659748136,283643194
2004-10-08,3.4048547744750977,3.453061224514255,3.387302438484521,3.4293291751270067,222442656
2004-10-11,3.3437938690185547,3.432790599501101,3.3089364869170583,3.386808359865111,210437827
2004-10-12,3.3966970443725586,3.401888060554618,3.2978116884310746,3.323521843112869,234419380
2004-10-13,3.4832212924957275,3.5487330282014424,3.462950391999943,3.543046479766774,397203256
2004-10-14,3.5104143619537354,3.5198088810122745,3.425374311212974,3.4859409050274897,209835578
2004-10-15,3.5625760555267334,3.596939324292583,3.5091783505048073,3.5828479017061396,265150137
2004-10-18,3.6874189376831055,3.6884073985148174,3.490884905721963,3.540080059402136,282061287
2004-10-19,3.657258987426758,3.767516025472119,3.642673452270667,3.720545325114741,363918964
2004-10-20,3.4730851650238037,3.683216014428484,3.4510832170559262,3.659483017798224,456613107
2004-10-21,3.692857027053833,3.7113978250163395,3.5010206210716786,3.569745267199688,585767401
2004-10-22,4.2626824378967285,4.454024511994018,4.056259532181398,4.215959026580995,1481207196
2004-10-25,4.632757663726807,4.806548307487757,4.2656471200426935,4.360824260718566,1315480331
2004-10-26,4.494319915771484,4.762298097892593,4.449821431680841,4.6065543501502,895628499
2004-10-27,4.597407817840576,4.685167616892016,4.4935784899356115,4.517063486585118,536262538
2004-10-28,4.778613567352295,4.805559239609474,4.58826020975997,4.614958825987812,596097978
2004-10-29,4.712855339050293,4.943009321059606,4.711866168389287,4.916804817716095,849672890
2004-11-01,4.846102237701416,4.886644982179665,4.728429740279711,4.784794008947955,490828877
2004-11-02,4.817426681518555,4.925705380999971,4.779603442827424,4.914086647747198,455553149
2004-11-03,4.73831844329834,4.983800348037441,4.7155750872590305,4.899254167710349,557630330
2004-11-04,4.56601095199585,4.706922339529697,4.532637563509804,4.658468594272928,578544429
2004-11-05,4.186540126800537,4.506680260984988,4.166763811701149,4.498769734945233,796297573
2004-11-08,4.265647888183594,4.337093467130776,4.187776012362191,4.225600671361368,449349985
2004-11-09,4.170471668243408,4.331159361924238,4.0856775001093775,4.303966161855534,444226854
2004-11-10,4.14970588684082,4.264906894420615,4.1118826461575715,4.219172653837214,427355853
2004-11-11,4.524479389190674,4.542525837689442,4.142535985441548,4.18110180909542,601666773
2004-11-12,4.499263763427734,4.692089576410134,4.385546522385134,4.579113976750446,672354740
2004-11-15,4.570213794708252,4.655502080228841,4.418920372858908,4.460945928966434,477844390
